id,name,age,salary,department,email
572,Eve,22.0,45000.0,Finance,invalid_email
203,David,56.0,110000.0,Marketing,user@mail.com
851,David,20.0,540735.7382943144,Sales,user@mail.com
775,Bob,42.0,105000.0,Finance,invalid_email
1075,Eve,39.0,65000.0,IT,test@example.com
242,Eve,20.0,95000.0,Marketing,invalid_email
552,Eve,64.0,70000.0,IT,test@example.com
676,Bob,66.0,30000.0,Sales,test@example.com
1046,Alice,40.0,25000.0,IT,invalid_email
91,Bob,25.0,80000.0,Finance,invalid_email
1084,Alice,27.0,45000.0,Finance,test@example.com
303,Charlie,59.0,25000.0,Marketing,invalid_email
1158,David,43.0,540735.7382943144,Finance,invalid_email
1011,Alice,23.0,100000.0,Finance,invalid_email
70,Charlie,53.0,25000.0,IT,invalid_email
25,Eve,55.0,40000.0,HR,invalid_email
1130,Bob,57.0,35000.0,Finance,user@mail.com
621,Eve,34.0,25000.0,Finance,invalid_email
796,Eve,64.0,100000.0,HR,invalid_email
294,Eve,57.0,80000.0,Finance,invalid_email
749,Charlie,23.0,105000.0,HR,invalid_email
874,David,51.0,35000.0,HR,invalid_email
469,Alice,45.0,30000.0,Finance,user@mail.com
433,Charlie,40.0,115000.0,Finance,invalid_email
670,Charlie,37.0,70000.0,Marketing,invalid_email
378,Eve,,55000.0,Finance,user@mail.com
578,Eve,36.0,100000.0,Sales,test@example.com
246,Eve,54.0,540735.7382943144,Finance,invalid_email
129,Eve,45.0,110000.0,HR,invalid_email
368,David,68.0,25000.0,Marketing,user@mail.com
183,David,49.0,60000.0,Sales,invalid_email
87,Eve,31.0,40000.0,Marketing,test@example.com
815,Charlie,55.0,115000.0,Finance,user@mail.com
713,Charlie,60.0,85000.0,Marketing,test@example.com
739,David,62.0,540735.7382943144,HR,invalid_email
1032,Bob,34.0,80000.0,Finance,invalid_email
1096,Alice,57.0,95000.0,Finance,invalid_email
162,Alice,32.0,105000.0,Marketing,user@mail.com
618,Charlie,67.0,80000.0,Marketing,invalid_email
556,Eve,68.0,30000.0,HR,invalid_email
646,Bob,52.0,100000.0,Finance,invalid_email
163,Charlie,43.0,25000.0,IT,invalid_email
853,Eve,47.0,25000.0,Sales,invalid_email
113,Bob,41.0,25000.0,Sales,invalid_email
464,Eve,31.0,65000.0,Sales,invalid_email
283,Alice,20.0,100000.0,Sales,user@mail.com
1142,Charlie,23.0,50000.0,Marketing,user@mail.com
5,Eve,60.0,105000.0,Sales,test@example.com
152,Eve,20.0,65000.0,Marketing,test@example.com
836,Charlie,44.699021207177815,55000.0,Marketing,user@mail.com
10,Charlie,40.0,25000.0,HR,test@example.com
921,Charlie,67.0,90000.0,Finance,user@mail.com
282,Bob,43.0,75000.0,IT,invalid_email
979,Eve,65.0,50000.0,Marketing,invalid_email
510,David,36.0,25000.0,Sales,invalid_email
1187,Eve,30.0,75000.0,HR,user@mail.com
579,Alice,49.0,105000.0,Marketing,test@example.com
869,Eve,39.0,25000.0,Finance,invalid_email
889,Alice,44.699021207177815,30000.0,Marketing,test@example.com
634,Eve,67.0,50000.0,Sales,invalid_email
773,Charlie,45.0,65000.0,HR,invalid_email
588,Eve,20.0,80000.0,Finance,invalid_email
662,Charlie,30.0,75000.0,Finance,user@mail.com
706,David,56.0,100000.0,HR,user@mail.com
137,Eve,68.0,40000.0,Sales,invalid_email
492,David,22.0,95000.0,Finance,user@mail.com
370,Eve,68.0,25000.0,Marketing,test@example.com
472,David,49.0,115000.0,Finance,invalid_email
460,David,20.0,65000.0,Marketing,invalid_email
1041,Charlie,64.0,85000.0,IT,user@mail.com
609,David,60.0,65000.0,Sales,test@example.com
210,Eve,20.0,45000.0,IT,test@example.com
877,Eve,20.0,65000.0,HR,user@mail.com
252,Bob,44.699021207177815,65000.0,HR,test@example.com
186,Alice,39.0,540735.7382943144,Sales,invalid_email
83,Eve,61.0,80000.0,Finance,invalid_email
949,Eve,44.0,75000.0,Sales,user@mail.com
1149,Bob,32.0,540735.7382943144,Finance,invalid_email
228,Eve,68.0,55000.0,IT,test@example.com
105,Alice,58.0,55000.0,IT,invalid_email
1055,Alice,20.0,50000.0,IT,test@example.com
1037,Eve,66.0,70000.0,HR,test@example.com
1076,Eve,43.0,25000.0,HR,test@example.com
269,Alice,39.0,30000.0,IT,invalid_email
754,Charlie,56.0,70000.0,Finance,invalid_email
1104,Charlie,68.0,70000.0,Marketing,invalid_email
1168,Alice,20.0,95000.0,HR,invalid_email
580,Eve,20.0,55000.0,Marketing,test@example.com
244,Eve,,115000.0,Sales,test@example.com
1009,Eve,39.0,90000.0,Finance,invalid_email
293,Eve,35.0,25000.0,HR,invalid_email
119,Eve,68.0,35000.0,HR,test@example.com
550,Bob,45.0,40000.0,Finance,user@mail.com
28,Eve,50.0,35000.0,HR,test@example.com
863,Charlie,64.0,105000.0,Sales,invalid_email
147,Eve,20.0,540735.7382943144,Finance,invalid_email
788,Charlie,38.0,45000.0,Finance,invalid_email
687,Eve,68.0,540735.7382943144,Marketing,invalid_email
1111,Charlie,44.699021207177815,110000.0,Finance,user@mail.com
63,Eve,24.0,25000.0,HR,user@mail.com
450,Alice,43.0,50000.0,Marketing,invalid_email
149,David,54.0,60000.0,Sales,test@example.com
1180,Charlie,67.0,65000.0,Finance,invalid_email
896,Eve,36.0,85000.0,Marketing,invalid_email
832,Alice,,110000.0,Finance,test@example.com
233,Eve,56.0,110000.0,IT,invalid_email
1089,David,64.0,95000.0,Finance,user@mail.com
883,Charlie,34.0,80000.0,Finance,test@example.com
493,Eve,56.0,25000.0,Finance,test@example.com
614,Bob,48.0,105000.0,HR,test@example.com
342,Alice,52.0,540735.7382943144,Finance,invalid_email
821,Bob,45.0,60000.0,IT,test@example.com
1053,Alice,68.0,25000.0,Marketing,user@mail.com
407,Eve,46.0,95000.0,Marketing,user@mail.com
880,Eve,68.0,540735.7382943144,IT,user@mail.com
506,Charlie,30.0,50000.0,HR,test@example.com
416,David,49.0,65000.0,Finance,user@mail.com
700,David,40.0,30000.0,IT,invalid_email
755,Alice,44.0,80000.0,Finance,test@example.com
1069,Alice,54.0,45000.0,Marketing,invalid_email
615,Alice,63.0,35000.0,Marketing,invalid_email
901,David,63.0,80000.0,IT,test@example.com
42,Eve,68.0,100000.0,Sales,invalid_email
232,Charlie,29.0,30000.0,Marketing,user@mail.com
107,Charlie,32.0,85000.0,Finance,invalid_email
321,Bob,52.0,540735.7382943144,Sales,invalid_email
1103,Eve,23.0,540735.7382943144,Finance,test@example.com
965,Bob,27.0,540735.7382943144,IT,test@example.com
667,David,47.0,90000.0,HR,test@example.com
860,Eve,20.0,35000.0,Marketing,user@mail.com
1102,Alice,54.0,80000.0,Marketing,test@example.com
756,Alice,27.0,25000.0,Finance,test@example.com
140,Bob,54.0,35000.0,Marketing,invalid_email
265,Charlie,22.0,115000.0,IT,invalid_email
1183,Bob,40.0,40000.0,Sales,invalid_email
1,Bob,56.0,30000.0,Marketing,user@mail.com
367,David,29.0,70000.0,Marketing,user@mail.com
1052,David,31.0,70000.0,Marketing,user@mail.com
649,Eve,65.0,100000.0,Finance,user@mail.com
776,Charlie,50.0,25000.0,Sales,test@example.com
417,Eve,40.0,95000.0,Finance,invalid_email
692,Bob,22.0,540735.7382943144,Sales,invalid_email
1107,Alice,62.0,540735.7382943144,Finance,test@example.com
565,Bob,53.0,25000.0,Sales,invalid_email
479,Alice,66.0,65000.0,Finance,user@mail.com
1003,David,36.0,70000.0,Sales,user@mail.com
714,Bob,28.0,100000.0,Finance,invalid_email
180,Bob,46.0,50000.0,Marketing,invalid_email
840,Bob,65.0,105000.0,Finance,invalid_email
143,Charlie,57.0,540735.7382943144,Marketing,invalid_email
998,Charlie,44.0,90000.0,Marketing,invalid_email
467,Eve,40.0,80000.0,HR,invalid_email
567,Eve,47.0,45000.0,IT,test@example.com
624,Eve,46.0,100000.0,Finance,test@example.com
661,Alice,68.0,115000.0,Marketing,user@mail.com
606,Bob,50.0,70000.0,Finance,invalid_email
171,Bob,49.0,45000.0,Finance,invalid_email
930,Eve,65.0,75000.0,HR,user@mail.com
1024,Eve,26.0,60000.0,HR,user@mail.com
878,Bob,38.0,110000.0,Finance,invalid_email
498,David,68.0,90000.0,Finance,user@mail.com
1134,Alice,48.0,80000.0,HR,invalid_email
1010,Charlie,38.0,55000.0,HR,invalid_email
286,Charlie,49.0,100000.0,Marketing,test@example.com
980,David,28.0,90000.0,IT,user@mail.com
722,Charlie,55.0,30000.0,IT,user@mail.com
2,Charlie,68.0,100000.0,Marketing,invalid_email
272,David,33.0,40000.0,IT,invalid_email
701,Bob,33.0,25000.0,Sales,user@mail.com
473,Eve,40.0,100000.0,Sales,test@example.com
1137,Eve,37.0,50000.0,Finance,test@example.com
497,Charlie,49.0,60000.0,Sales,test@example.com
822,David,53.0,65000.0,Finance,test@example.com
782,Eve,49.0,25000.0,HR,invalid_email
111,Charlie,24.0,55000.0,HR,user@mail.com
474,Eve,39.0,540735.7382943144,Finance,test@example.com
315,Charlie,22.0,40000.0,IT,test@example.com
753,Bob,,45000.0,Finance,test@example.com
686,Bob,48.0,115000.0,IT,invalid_email
279,Alice,37.0,30000.0,Marketing,test@example.com
109,Bob,20.0,75000.0,Finance,invalid_email
611,Alice,46.0,70000.0,Marketing,user@mail.com
328,Charlie,,50000.0,Finance,invalid_email
58,Alice,44.699021207177815,55000.0,Finance,invalid_email
273,Bob,50.0,40000.0,Sales,invalid_email
481,Charlie,59.0,115000.0,Finance,invalid_email
337,David,57.0,25000.0,Finance,invalid_email
717,Charlie,29.0,90000.0,Finance,user@mail.com
500,David,64.0,35000.0,IT,user@mail.com
1048,Bob,41.0,80000.0,Marketing,user@mail.com
626,Eve,27.0,100000.0,Finance,user@mail.com
639,Alice,42.0,40000.0,Finance,user@mail.com
849,Alice,64.0,110000.0,Finance,user@mail.com
1131,Eve,54.0,105000.0,Finance,test@example.com
795,David,35.0,75000.0,Finance,invalid_email
897,David,34.0,25000.0,IT,test@example.com
487,David,50.0,85000.0,Finance,invalid_email
596,Charlie,67.0,60000.0,Finance,user@mail.com
762,David,30.0,110000.0,HR,user@mail.com
725,Bob,30.0,30000.0,Sales,invalid_email
766,Bob,45.0,85000.0,HR,invalid_email
287,David,24.0,105000.0,Finance,invalid_email
127,David,56.0,60000.0,HR,test@example.com
867,Charlie,43.0,35000.0,IT,test@example.com
308,Eve,65.0,540735.7382943144,Finance,test@example.com
702,Alice,56.0,45000.0,Marketing,invalid_email
255,Eve,49.0,540735.7382943144,HR,invalid_email
349,Charlie,,55000.0,IT,test@example.com
177,Charlie,62.0,105000.0,Sales,invalid_email
76,Bob,,65000.0,Finance,invalid_email
699,Bob,44.699021207177815,40000.0,Marketing,invalid_email
768,Charlie,58.0,95000.0,Marketing,invalid_email
387,David,64.0,110000.0,Finance,invalid_email
544,Eve,33.0,45000.0,IT,invalid_email
538,Bob,39.0,30000.0,HR,user@mail.com
6,David,25.0,85000.0,Marketing,test@example.com
813,Bob,33.0,50000.0,Sales,invalid_email
870,David,44.0,35000.0,Marketing,invalid_email
712,Alice,46.0,55000.0,HR,user@mail.com
875,Bob,58.0,45000.0,Sales,test@example.com
1118,Bob,21.0,25000.0,IT,test@example.com
1056,Eve,64.0,540735.7382943144,Finance,invalid_email
841,Bob,46.0,45000.0,Sales,invalid_email
758,Eve,36.0,60000.0,Sales,invalid_email
237,Eve,54.0,25000.0,IT,user@mail.com
1026,Eve,64.0,105000.0,Finance,test@example.com
412,Eve,52.0,90000.0,IT,test@example.com
451,Alice,52.0,90000.0,HR,invalid_email
964,David,21.0,40000.0,Marketing,user@mail.com
53,Bob,42.0,45000.0,IT,invalid_email
1178,Bob,50.0,110000.0,Finance,test@example.com
120,Eve,34.0,95000.0,Marketing,user@mail.com
422,Bob,59.0,50000.0,Finance,test@example.com
191,Charlie,44.699021207177815,25000.0,Finance,invalid_email
882,Eve,45.0,30000.0,Finance,invalid_email
826,Alice,45.0,540735.7382943144,Finance,invalid_email
672,Alice,42.0,85000.0,Finance,invalid_email
793,Alice,36.0,25000.0,Finance,invalid_email
551,Charlie,22.0,25000.0,Marketing,test@example.com
132,David,25.0,60000.0,Finance,test@example.com
310,Eve,66.0,35000.0,Finance,test@example.com
966,Charlie,34.0,40000.0,Finance,invalid_email
270,Eve,28.0,75000.0,IT,test@example.com
188,David,20.0,55000.0,Finance,user@mail.com
589,Eve,66.0,25000.0,Marketing,invalid_email
390,Alice,65.0,75000.0,HR,invalid_email
229,Alice,66.0,540735.7382943144,Marketing,invalid_email
488,Eve,25.0,105000.0,Sales,invalid_email
224,Alice,49.0,50000.0,Finance,invalid_email
345,Alice,35.0,70000.0,Sales,invalid_email
187,Charlie,45.0,540735.7382943144,Sales,test@example.com
708,Eve,48.0,105000.0,Finance,user@mail.com
1185,David,61.0,100000.0,HR,invalid_email
866,Bob,38.0,60000.0,Marketing,invalid_email
18,Charlie,20.0,70000.0,Sales,invalid_email
48,Alice,38.0,55000.0,Finance,test@example.com
227,Bob,58.0,30000.0,Finance,invalid_email
761,Bob,62.0,540735.7382943144,Sales,user@mail.com
327,Eve,41.0,540735.7382943144,Finance,invalid_email
444,Charlie,,25000.0,Finance,invalid_email
1065,Eve,68.0,100000.0,HR,invalid_email
38,David,32.0,45000.0,IT,user@mail.com
428,Eve,41.0,110000.0,Finance,test@example.com
447,Eve,46.0,70000.0,Finance,test@example.com
201,Alice,45.0,25000.0,Finance,invalid_email
720,Eve,61.0,115000.0,Sales,test@example.com
1050,Alice,62.0,110000.0,IT,invalid_email
731,Eve,20.0,100000.0,Finance,invalid_email
218,Bob,68.0,65000.0,Finance,invalid_email
1007,Eve,45.0,100000.0,HR,user@mail.com
393,Alice,52.0,75000.0,Sales,user@mail.com
32,Eve,42.0,55000.0,Finance,test@example.com
525,Eve,64.0,100000.0,HR,test@example.com
679,Eve,58.0,50000.0,Finance,invalid_email
503,Bob,57.0,40000.0,IT,invalid_email
831,Eve,44.0,110000.0,HR,user@mail.com
271,Alice,65.0,115000.0,Sales,user@mail.com
399,David,46.0,75000.0,Sales,test@example.com
1151,Eve,25.0,540735.7382943144,Finance,user@mail.com
530,David,42.0,540735.7382943144,Finance,invalid_email
1106,Eve,51.0,90000.0,Sales,invalid_email
89,David,65.0,35000.0,Sales,invalid_email
892,Charlie,44.699021207177815,95000.0,HR,invalid_email
777,Alice,55.0,25000.0,Marketing,test@example.com
226,Eve,41.0,25000.0,Finance,invalid_email
184,Eve,24.0,100000.0,Sales,user@mail.com
984,Eve,68.0,45000.0,Marketing,test@example.com
106,Alice,46.0,90000.0,Marketing,invalid_email
997,Bob,20.0,40000.0,Sales,test@example.com
969,Charlie,37.0,110000.0,HR,invalid_email
1170,Eve,31.0,40000.0,IT,user@mail.com
735,Bob,55.0,60000.0,Marketing,test@example.com
247,Alice,49.0,540735.7382943144,Finance,invalid_email
65,Eve,25.0,50000.0,Finance,invalid_email
145,Bob,44.0,55000.0,Marketing,user@mail.com
343,Charlie,42.0,70000.0,Marketing,test@example.com
446,Charlie,56.0,40000.0,Finance,invalid_email
1117,Alice,65.0,110000.0,Marketing,invalid_email
112,David,26.0,105000.0,Sales,invalid_email
355,Charlie,21.0,540735.7382943144,IT,invalid_email
128,Eve,58.0,540735.7382943144,Finance,user@mail.com
424,Charlie,,90000.0,Finance,user@mail.com
266,Eve,68.0,70000.0,Finance,invalid_email
486,Alice,54.0,80000.0,Marketing,test@example.com
1043,Eve,31.0,45000.0,HR,invalid_email
453,Bob,42.0,35000.0,IT,test@example.com
190,Bob,62.0,50000.0,Sales,test@example.com
1199,Alice,55.0,65000.0,Marketing,user@mail.com
302,Eve,47.0,80000.0,Sales,user@mail.com
11,Eve,28.0,75000.0,IT,user@mail.com
1031,Alice,65.0,95000.0,IT,user@mail.com
31,Alice,61.0,105000.0,HR,test@example.com
642,Eve,27.0,115000.0,HR,test@example.com
790,Charlie,54.0,85000.0,IT,invalid_email
376,Bob,62.0,25000.0,IT,invalid_email
1179,Charlie,23.0,35000.0,IT,user@mail.com
856,David,22.0,100000.0,Marketing,invalid_email
1071,Eve,27.0,30000.0,Finance,user@mail.com
1027,Alice,39.0,45000.0,HR,invalid_email
338,Eve,37.0,110000.0,Marketing,invalid_email
971,Bob,22.0,75000.0,Marketing,user@mail.com
516,Charlie,54.0,540735.7382943144,Finance,invalid_email
86,Alice,53.0,55000.0,HR,invalid_email
794,Eve,37.0,65000.0,Sales,user@mail.com
101,Alice,41.0,65000.0,Finance,invalid_email
36,David,45.0,85000.0,HR,invalid_email
1023,Eve,44.0,40000.0,Sales,test@example.com
637,David,46.0,25000.0,HR,invalid_email
420,David,35.0,540735.7382943144,Sales,user@mail.com
49,Eve,26.0,55000.0,IT,invalid_email
1060,Alice,64.0,50000.0,Marketing,invalid_email
39,Bob,64.0,25000.0,HR,invalid_email
1157,Bob,23.0,80000.0,HR,test@example.com
568,Eve,54.0,55000.0,Sales,user@mail.com
862,Eve,49.0,115000.0,HR,user@mail.com
1035,Eve,20.0,80000.0,Finance,user@mail.com
904,David,62.0,90000.0,Sales,user@mail.com
192,Bob,23.0,80000.0,Sales,invalid_email
110,Eve,42.0,80000.0,Finance,user@mail.com
907,Charlie,20.0,115000.0,IT,invalid_email
360,Alice,37.0,115000.0,HR,invalid_email
919,David,,35000.0,IT,test@example.com
1114,David,23.0,540735.7382943144,IT,test@example.com
236,David,66.0,55000.0,Finance,invalid_email
1004,David,38.0,65000.0,IT,invalid_email
584,Eve,33.0,55000.0,Marketing,test@example.com
808,Charlie,40.0,55000.0,Sales,invalid_email
638,Eve,53.0,90000.0,Sales,invalid_email
1132,Bob,53.0,25000.0,HR,user@mail.com
1173,Alice,28.0,110000.0,Marketing,invalid_email
84,Alice,51.0,115000.0,Sales,test@example.com
1184,Eve,27.0,90000.0,Finance,invalid_email
783,Alice,62.0,80000.0,Finance,test@example.com
564,Eve,56.0,70000.0,Finance,invalid_email
928,Eve,47.0,65000.0,IT,test@example.com
906,Eve,21.0,50000.0,HR,invalid_email
728,Alice,26.0,90000.0,IT,user@mail.com
358,Alice,38.0,35000.0,Finance,test@example.com
50,David,56.0,110000.0,Sales,invalid_email
763,Charlie,67.0,60000.0,HR,invalid_email
802,Eve,20.0,45000.0,Sales,test@example.com
570,Alice,27.0,95000.0,Sales,invalid_email
364,Charlie,34.0,70000.0,Finance,test@example.com
71,David,67.0,35000.0,HR,invalid_email
946,David,35.0,40000.0,IT,invalid_email
98,Alice,35.0,40000.0,IT,test@example.com
523,Eve,20.0,25000.0,Marketing,test@example.com
494,Alice,21.0,540735.7382943144,Marketing,invalid_email
915,Bob,56.0,40000.0,Sales,invalid_email
1177,David,20.0,105000.0,Marketing,test@example.com
350,Eve,52.0,30000.0,Marketing,test@example.com
810,Eve,29.0,105000.0,HR,user@mail.com
64,Eve,61.0,115000.0,Finance,user@mail.com
785,Bob,38.0,540735.7382943144,Finance,user@mail.com
1019,Alice,66.0,95000.0,Sales,test@example.com
268,Charlie,23.0,25000.0,Finance,test@example.com
970,Alice,41.0,85000.0,Finance,invalid_email
743,Eve,34.0,55000.0,Finance,user@mail.com
380,Charlie,44.0,50000.0,Sales,user@mail.com
276,Charlie,33.0,25000.0,Sales,invalid_email
1113,Charlie,38.0,35000.0,Finance,invalid_email
1159,Charlie,,540735.7382943144,Sales,user@mail.com
885,Alice,48.0,55000.0,Finance,invalid_email
607,Eve,57.0,80000.0,HR,invalid_email
1030,Alice,60.0,60000.0,Sales,test@example.com
264,Alice,41.0,40000.0,IT,user@mail.com
631,David,24.0,95000.0,Marketing,invalid_email
223,Eve,,105000.0,Finance,invalid_email
858,Alice,50.0,115000.0,Finance,invalid_email
465,Bob,29.0,25000.0,Marketing,invalid_email
234,Charlie,20.0,25000.0,HR,invalid_email
1020,Eve,31.0,85000.0,HR,test@example.com
212,Eve,23.0,35000.0,Finance,user@mail.com
179,Eve,60.0,100000.0,Sales,user@mail.com
931,Charlie,64.0,60000.0,Finance,test@example.com
73,David,21.0,25000.0,HR,test@example.com
511,David,34.0,50000.0,Marketing,invalid_email
256,David,23.0,110000.0,Finance,invalid_email
88,Charlie,48.0,90000.0,IT,invalid_email
215,Bob,26.0,50000.0,Finance,test@example.com
181,Eve,53.0,100000.0,Sales,invalid_email
155,Charlie,43.0,60000.0,Marketing,invalid_email
944,Bob,67.0,40000.0,Sales,test@example.com
952,Eve,68.0,45000.0,HR,test@example.com
1143,David,,100000.0,Sales,test@example.com
1161,David,36.0,540735.7382943144,Finance,invalid_email
45,Charlie,54.0,25000.0,Finance,invalid_email
976,Charlie,30.0,70000.0,Sales,invalid_email
519,Eve,40.0,80000.0,Finance,invalid_email
747,Bob,21.0,55000.0,Finance,invalid_email
830,Bob,53.0,80000.0,Finance,user@mail.com
727,Eve,59.0,85000.0,Marketing,invalid_email
144,Eve,39.0,110000.0,Marketing,user@mail.com
628,Charlie,51.0,25000.0,Sales,invalid_email
1128,Eve,68.0,95000.0,Finance,invalid_email
640,Charlie,38.0,540735.7382943144,HR,test@example.com
1036,Eve,25.0,60000.0,Finance,invalid_email
926,Alice,22.0,85000.0,Finance,test@example.com
986,Eve,48.0,80000.0,Marketing,test@example.com
296,Charlie,28.0,60000.0,IT,user@mail.com
29,Eve,29.0,80000.0,Finance,invalid_email
8,Alice,56.0,70000.0,Finance,invalid_email
660,Bob,66.0,30000.0,Finance,test@example.com
150,Eve,64.0,540735.7382943144,Finance,invalid_email
811,David,27.0,115000.0,HR,invalid_email
936,Charlie,31.0,70000.0,IT,invalid_email
876,Bob,52.0,50000.0,Sales,test@example.com
968,Eve,34.0,100000.0,IT,invalid_email
587,Alice,68.0,80000.0,HR,invalid_email
438,Alice,43.0,50000.0,Finance,invalid_email
1171,Eve,55.0,35000.0,HR,invalid_email
1021,Eve,43.0,540735.7382943144,HR,user@mail.com
742,Charlie,68.0,25000.0,Finance,test@example.com
945,Eve,51.0,75000.0,IT,invalid_email
973,David,23.0,115000.0,Finance,invalid_email
13,Bob,41.0,30000.0,HR,user@mail.com
94,Alice,57.0,110000.0,Finance,invalid_email
90,Charlie,32.0,75000.0,Finance,test@example.com
643,Charlie,54.0,35000.0,HR,invalid_email
1163,Eve,50.0,60000.0,Finance,test@example.com
1058,David,63.0,25000.0,Sales,user@mail.com
1078,Alice,42.0,60000.0,IT,user@mail.com
375,Eve,55.0,100000.0,Finance,invalid_email
434,David,20.0,50000.0,HR,invalid_email
654,David,49.0,105000.0,Sales,test@example.com
430,Eve,49.0,55000.0,Finance,user@mail.com
93,Eve,40.0,110000.0,Sales,test@example.com
721,Bob,34.0,50000.0,Sales,invalid_email
943,Eve,55.0,90000.0,HR,invalid_email
406,Alice,41.0,540735.7382943144,Finance,user@mail.com
1164,David,37.0,90000.0,Marketing,test@example.com
193,Eve,45.0,110000.0,Sales,user@mail.com
839,Alice,45.0,75000.0,Finance,invalid_email
833,Bob,34.0,85000.0,Sales,user@mail.com
918,Bob,,75000.0,Finance,user@mail.com
1099,Alice,36.0,105000.0,Marketing,invalid_email
1001,Charlie,67.0,25000.0,Finance,invalid_email
857,Eve,68.0,540735.7382943144,Finance,test@example.com
1182,David,22.0,105000.0,HR,user@mail.com
940,Eve,56.0,115000.0,Sales,invalid_email
277,Eve,46.0,540735.7382943144,Marketing,invalid_email
471,Eve,20.0,85000.0,HR,invalid_email
888,David,20.0,25000.0,Marketing,invalid_email
694,Eve,29.0,95000.0,Marketing,user@mail.com
914,David,25.0,40000.0,Finance,user@mail.com
189,David,59.0,100000.0,Sales,invalid_email
288,Alice,68.0,110000.0,HR,test@example.com
1038,Charlie,52.0,35000.0,Sales,test@example.com
170,Bob,68.0,115000.0,Marketing,invalid_email
780,Charlie,61.0,60000.0,IT,test@example.com
540,Charlie,68.0,105000.0,HR,invalid_email
695,Alice,42.0,40000.0,Finance,user@mail.com
994,David,42.0,25000.0,Sales,invalid_email
651,Charlie,35.0,540735.7382943144,Finance,invalid_email
855,Eve,62.0,75000.0,Finance,test@example.com
211,Eve,56.0,110000.0,Sales,user@mail.com
939,Eve,68.0,540735.7382943144,HR,invalid_email
1100,Eve,59.0,75000.0,Sales,test@example.com
74,Bob,20.0,65000.0,HR,user@mail.com
683,Eve,24.0,25000.0,Finance,test@example.com
19,Eve,39.0,60000.0,IT,test@example.com
383,Charlie,38.0,105000.0,IT,test@example.com
68,David,31.0,25000.0,IT,user@mail.com
537,Bob,22.0,65000.0,Marketing,invalid_email
138,David,40.0,540735.7382943144,HR,test@example.com
709,David,22.0,90000.0,Marketing,invalid_email
515,Bob,43.0,115000.0,Sales,user@mail.com
207,Alice,68.0,540735.7382943144,Sales,user@mail.com
992,David,57.0,105000.0,Finance,invalid_email
114,Charlie,20.0,90000.0,Marketing,invalid_email
920,Eve,20.0,80000.0,HR,user@mail.com
462,Charlie,63.0,25000.0,IT,invalid_email
166,Bob,68.0,75000.0,Sales,test@example.com
598,Alice,50.0,70000.0,Finance,invalid_email
1093,Eve,51.0,35000.0,Finance,invalid_email
501,David,52.0,75000.0,Finance,test@example.com
508,David,59.0,70000.0,Finance,test@example.com
950,Alice,68.0,90000.0,HR,user@mail.com
917,Charlie,51.0,55000.0,IT,invalid_email
459,Alice,37.0,80000.0,IT,invalid_email
1012,Alice,20.0,75000.0,Marketing,invalid_email
803,David,44.699021207177815,60000.0,IT,user@mail.com
781,Eve,62.0,80000.0,Finance,invalid_email
253,Bob,61.0,50000.0,IT,invalid_email
351,Alice,33.0,540735.7382943144,Sales,user@mail.com
859,Bob,,40000.0,Sales,invalid_email
365,Charlie,50.0,100000.0,Finance,user@mail.com
458,Eve,62.0,95000.0,IT,user@mail.com
573,Alice,53.0,40000.0,Marketing,test@example.com
480,Eve,68.0,50000.0,HR,invalid_email
799,Eve,31.0,30000.0,Sales,user@mail.com
957,Bob,47.0,25000.0,IT,user@mail.com
299,Alice,67.0,70000.0,HR,invalid_email
27,Charlie,38.0,85000.0,HR,user@mail.com
688,David,36.0,70000.0,HR,test@example.com
1120,Charlie,28.0,35000.0,Finance,invalid_email
331,Charlie,68.0,100000.0,Marketing,invalid_email
230,David,66.0,90000.0,Sales,invalid_email
77,David,59.0,25000.0,HR,user@mail.com
104,Charlie,62.0,45000.0,Finance,invalid_email
455,Alice,30.0,80000.0,Marketing,user@mail.com
366,Eve,65.0,80000.0,HR,invalid_email
56,Charlie,26.0,50000.0,Sales,invalid_email
902,Alice,20.0,60000.0,Finance,test@example.com
690,David,33.0,100000.0,HR,invalid_email
828,Eve,54.0,75000.0,Finance,invalid_email
608,Eve,27.0,110000.0,IT,invalid_email
405,Eve,54.0,40000.0,Finance,test@example.com
893,Alice,54.0,65000.0,Marketing,user@mail.com
1094,David,64.0,90000.0,Finance,invalid_email
991,Eve,21.0,55000.0,Sales,user@mail.com
575,Eve,68.0,80000.0,Sales,invalid_email
769,Eve,56.0,540735.7382943144,Finance,invalid_email
392,Bob,21.0,40000.0,Sales,invalid_email
161,Charlie,32.0,50000.0,HR,test@example.com
204,Charlie,50.0,90000.0,Finance,test@example.com
340,Eve,65.0,35000.0,Sales,test@example.com
838,Eve,30.0,110000.0,Finance,test@example.com
887,Alice,55.0,90000.0,Finance,invalid_email
388,Charlie,50.0,45000.0,Finance,invalid_email
975,Bob,20.0,105000.0,Finance,invalid_email
999,Eve,46.0,540735.7382943144,Marketing,invalid_email
903,Bob,68.0,540735.7382943144,Marketing,test@example.com
868,Alice,42.0,540735.7382943144,Finance,user@mail.com
923,Bob,20.0,65000.0,Finance,test@example.com
156,Eve,68.0,30000.0,IT,user@mail.com
250,David,36.0,105000.0,HR,invalid_email
990,Charlie,25.0,65000.0,Marketing,test@example.com
61,David,45.0,90000.0,Finance,invalid_email
678,Eve,29.0,60000.0,Finance,invalid_email
